account_id,industry,region,pipeline_stage,deal_size,days_in_stage,num_meetings,email_open_rate,champion_identified,competitor_present,product_fit_score,account_tenure_yrs,prev_purchases,exec_sponsor,nps_score,days_since_contact,converted,created_at
ACC-01046,Manufacturing,India,Proposal,113200.0,18,8,0.576,0,1,0.344,5.2,1,0,0,10,0,2026-07-19 10:10:54.743919+00:00
ACC-01047,Healthcare,North America,Prospecting,130400.0,31,8,0.057,0,0,0.338,0.9,1,1,5,8,0,2026-07-19 10:10:54.743919+00:00
ACC-01048,Financial Services,APAC,Qualification,107700.0,63,3,0.185,1,1,0.833,1.4,0,0,4,0,0,2026-07-19 10:10:54.743919+00:00
ACC-01049,Technology,India,Qualification,21400.0,12,2,0.253,1,0,0.499,2.4,0,0,2,21,0,2026-07-19 10:10:54.743919+00:00
ACC-01050,Financial Services,SEA,Prospecting,20300.0,81,2,0.416,1,0,0.641,12.6,1,0,5,16,1,2026-07-19 10:10:54.743919+00:00
ACC-01051,Technology,APAC,Prospecting,10000.0,20,2,0.164,1,0,0.985,2.0,4,0,3,4,0,2026-07-19 10:10:54.743919+00:00
ACC-01052,Retail,SEA,Prospecting,263300.0,81,6,0.095,1,0,0.312,0.4,2,0,10,19,1,2026-07-19 10:10:54.743919+00:00
ACC-01053,Logistics,APAC,Proposal,266500.0,18,3,0.002,1,1,0.662,3.4,1,0,4,70,0,2026-07-19 10:10:54.743919+00:00
ACC-01054,Technology,APAC,Negotiation,271600.0,62,6,0.323,0,1,0.663,2.9,2,0,2,24,1,2026-07-19 10:10:54.743919+00:00
ACC-01055,Logistics,India,Closed Lost,142600.0,27,2,0.363,0,0,0.999,5.6,3,0,10,19,0,2026-07-19 10:10:54.743919+00:00
ACC-01056,Retail,APAC,Qualification,10000.0,111,4,0.097,1,0,0.884,5.8,1,0,7,33,0,2026-07-19 10:10:54.743919+00:00
ACC-01057,Technology,APAC,Proposal,28800.0,34,4,0.272,0,1,0.347,0.9,1,0,0,9,0,2026-07-19 10:10:54.743919+00:00
ACC-01058,Retail,APAC,Closed Won,121100.0,17,4,0.192,0,0,0.41,0.1,4,0,6,7,1,2026-07-19 10:10:54.743919+00:00
ACC-01059,Retail,India,Prospecting,116100.0,53,4,0.386,0,0,0.324,4.6,3,0,9,20,0,2026-07-19 10:10:54.743919+00:00
ACC-01060,Manufacturing,India,Proposal,75600.0,29,4,0.516,0,0,0.438,3.2,0,0,9,11,0,2026-07-19 10:10:54.743919+00:00
ACC-01061,Technology,APAC,Negotiation,153700.0,56,3,0.243,0,0,0.449,0.5,2,0,5,25,1,2026-07-19 10:10:54.743919+00:00
ACC-01062,Logistics,APAC,Prospecting,100100.0,81,7,0.401,1,1,0.363,12.7,1,1,6,14,1,2026-07-19 10:10:54.743919+00:00
ACC-01063,Technology,APAC,Negotiation,114100.0,63,2,0.504,1,0,0.669,7.8,1,1,9,55,1,2026-07-19 10:10:54.743919+00:00
ACC-01064,Retail,EMEA,Negotiation,45800.0,11,2,0.49,0,0,0.983,3.9,3,1,6,42,1,2026-07-19 10:10:54.743919+00:00
ACC-01065,Retail,North America,Prospecting,320700.0,18,2,0.337,0,0,0.863,0.2,3,0,10,32,1,2026-07-19 10:10:54.743919+00:00
ACC-01066,Technology,India,Prospecting,58900.0,46,3,0.339,0,0,0.442,0.7,1,0,1,26,1,2026-07-19 10:10:54.743919+00:00
ACC-01067,Healthcare,APAC,Prospecting,20000.0,49,2,0.493,0,1,0.848,1.2,1,0,4,2,0,2026-07-19 10:10:54.743919+00:00
ACC-01068,Financial Services,APAC,Qualification,39100.0,5,5,0.173,0,0,0.988,0.2,1,0,4,20,0,2026-07-19 10:10:54.743919+00:00
ACC-01069,Retail,North America,Qualification,65000.0,15,2,0.095,1,0,0.885,5.3,0,0,3,27,1,2026-07-19 10:10:54.743919+00:00
ACC-01070,Healthcare,North America,Qualification,325400.0,19,2,0.216,1,0,0.628,0.2,0,1,8,51,1,2026-07-19 10:10:54.743919+00:00
ACC-01071,Healthcare,SEA,Prospecting,93800.0,84,8,0.393,0,0,0.489,0.7,0,0,0,59,0,2026-07-19 10:10:54.743919+00:00
ACC-01072,Healthcare,APAC,Closed Won,79000.0,25,7,0.533,1,0,0.824,1.2,1,0,5,7,1,2026-07-19 10:10:54.743919+00:00
ACC-01073,Financial Services,North America,Qualification,22100.0,59,6,0.157,0,1,0.851,1.2,0,0,2,47,1,2026-07-19 10:10:54.743919+00:00
ACC-01074,Financial Services,APAC,Prospecting,253400.0,74,1,0.406,1,1,0.508,0.9,2,0,9,29,0,2026-07-19 10:10:54.743919+00:00
ACC-01075,Logistics,APAC,Qualification,45100.0,24,3,0.428,1,1,0.457,11.5,2,0,7,5,1,2026-07-19 10:10:54.743919+00:00
ACC-01076,Retail,North America,Qualification,87600.0,37,3,0.228,1,0,0.77,9.7,1,1,6,13,1,2026-07-19 10:10:54.743919+00:00
ACC-01077,Retail,APAC,Qualification,583200.0,59,5,0.072,1,1,0.922,2.9,3,1,1,8,1,2026-07-19 10:10:54.743919+00:00
ACC-01078,Manufacturing,APAC,Prospecting,181800.0,11,2,0.172,0,1,0.314,0.4,3,1,7,11,0,2026-07-19 10:10:54.743919+00:00
ACC-01079,Healthcare,EMEA,Prospecting,14000.0,32,3,0.086,1,0,0.991,3.7,2,0,0,6,1,2026-07-19 10:10:54.743919+00:00
ACC-01080,Logistics,APAC,Negotiation,11800.0,78,2,0.173,1,1,0.434,11.1,1,0,1,25,1,2026-07-19 10:10:54.743919+00:00
ACC-01081,Technology,APAC,Closed Lost,91400.0,48,6,0.098,1,0,0.545,15.0,1,0,0,21,0,2026-07-19 10:10:54.743919+00:00
ACC-01082,Financial Services,SEA,Qualification,23000.0,48,5,0.272,1,1,0.337,2.9,0,0,9,26,0,2026-07-19 10:10:54.743919+00:00
ACC-01083,Retail,APAC,Qualification,215000.0,67,7,0.245,0,1,0.339,0.6,2,1,4,18,1,2026-07-19 10:10:54.743919+00:00
ACC-01084,Technology,North America,Proposal,103900.0,27,1,0.538,1,0,0.491,5.3,0,0,10,19,0,2026-07-19 10:10:54.743919+00:00
ACC-01085,Logistics,North America,Proposal,120400.0,19,2,0.316,1,1,0.696,2.9,2,1,1,4,1,2026-07-19 10:10:54.743919+00:00
ACC-01086,Retail,APAC,Qualification,42300.0,46,6,0.174,0,1,0.931,1.8,3,0,6,18,0,2026-07-19 10:10:54.743919+00:00
ACC-01087,Manufacturing,India,Closed Won,797800.0,28,6,0.266,0,1,0.349,0.5,1,1,8,34,1,2026-07-19 10:10:54.743919+00:00
ACC-01088,Financial Services,North America,Proposal,2000000.0,27,1,0.21,0,0,0.682,0.8,1,1,2,37,1,2026-07-19 10:10:54.743919+00:00
ACC-01089,Logistics,EMEA,Qualification,70700.0,18,2,0.117,0,0,0.591,2.6,3,1,3,29,0,2026-07-19 10:10:54.743919+00:00
ACC-01090,Healthcare,North America,Proposal,150800.0,53,5,0.339,0,0,0.992,0.9,4,0,6,19,1,2026-07-19 10:10:54.743919+00:00
ACC-01091,Logistics,APAC,Closed Lost,111000.0,34,2,0.198,1,1,0.431,1.9,0,0,0,24,0,2026-07-19 10:10:54.743919+00:00
ACC-01092,Manufacturing,India,Negotiation,72300.0,19,3,0.172,1,0,0.559,3.8,0,0,10,34,1,2026-07-19 10:10:54.743919+00:00
ACC-01093,Manufacturing,APAC,Prospecting,36400.0,70,4,0.015,1,1,0.323,13.1,0,0,3,11,1,2026-07-19 10:10:54.743919+00:00
ACC-01094,Retail,EMEA,Qualification,26900.0,31,4,0.136,1,1,0.94,0.1,3,0,10,25,0,2026-07-19 10:10:54.743919+00:00
ACC-01095,Healthcare,North America,Qualification,25300.0,53,6,0.59,1,0,0.736,4.8,1,1,0,13,0,2026-07-19 10:10:54.743919+00:00
ACC-01096,Financial Services,EMEA,Qualification,160500.0,96,1,0.108,0,0,0.711,0.4,3,1,7,8,1,2026-07-19 10:10:54.743919+00:00
ACC-01097,Healthcare,North America,Proposal,52900.0,69,8,0.29,0,0,0.334,8.6,1,0,6,21,0,2026-07-19 10:10:54.743919+00:00
ACC-01098,Financial Services,India,Negotiation,10000.0,90,2,0.68,0,0,0.369,4.4,0,0,10,66,0,2026-07-19 10:10:54.743919+00:00
ACC-01099,Technology,North America,Proposal,168400.0,68,7,0.343,0,1,0.853,1.5,1,0,9,11,1,2026-07-19 10:10:54.743919+00:00
ACC-01100,Retail,India,Closed Lost,94300.0,33,4,0.263,1,0,0.685,2.2,4,0,2,10,1,2026-07-19 10:10:54.743919+00:00
ACC-01101,Financial Services,APAC,Prospecting,496800.0,22,4,0.421,1,0,0.439,3.4,0,1,5,17,1,2026-07-19 10:10:54.743919+00:00
ACC-01102,Logistics,EMEA,Closed Won,154500.0,31,1,0.022,0,0,0.685,2.5,2,0,7,18,0,2026-07-19 10:10:54.743919+00:00
ACC-01103,Technology,APAC,Negotiation,16700.0,33,3,0.159,0,0,0.978,11.7,1,1,4,44,1,2026-07-19 10:10:54.743919+00:00
ACC-01104,Logistics,SEA,Qualification,10000.0,80,6,0.114,0,1,0.373,15.0,2,0,1,26,0,2026-07-19 10:10:54.743919+00:00
ACC-01105,Logistics,North America,Proposal,41600.0,29,7,0.529,0,0,0.979,0.2,1,0,3,11,1,2026-07-19 10:10:54.743919+00:00
ACC-01106,Financial Services,North America,Prospecting,46600.0,16,6,0.011,0,0,0.843,3.9,1,0,4,11,0,2026-07-19 10:10:54.743919+00:00
ACC-01107,Retail,APAC,Negotiation,306100.0,45,8,0.18,1,1,0.401,4.1,1,1,1,12,1,2026-07-19 10:10:54.743919+00:00
ACC-01108,Technology,North America,Qualification,97700.0,40,4,0.22,0,1,0.87,4.7,2,0,0,38,1,2026-07-19 10:10:54.743919+00:00
ACC-01109,Manufacturing,North America,Prospecting,384800.0,23,2,0.199,1,0,0.821,7.5,0,0,4,24,1,2026-07-19 10:10:54.743919+00:00
ACC-01110,Financial Services,SEA,Proposal,20100.0,30,2,0.523,1,1,0.702,2.7,2,0,6,15,1,2026-07-19 10:10:54.743919+00:00
ACC-01111,Technology,SEA,Proposal,314400.0,91,6,0.199,1,1,0.842,0.9,1,0,6,12,0,2026-07-19 10:10:54.743919+00:00
ACC-01112,Healthcare,APAC,Prospecting,234500.0,52,5,0.392,1,0,0.399,3.3,0,1,8,42,1,2026-07-19 10:10:54.743919+00:00
ACC-01113,Healthcare,SEA,Prospecting,10000.0,32,5,0.56,0,1,0.805,1.2,1,0,3,6,0,2026-07-19 10:10:54.743919+00:00
ACC-01114,Manufacturing,APAC,Qualification,482700.0,23,7,0.277,1,0,0.749,1.3,2,0,6,17,1,2026-07-19 10:10:54.743919+00:00
ACC-01115,Manufacturing,North America,Proposal,110400.0,119,2,0.309,0,1,0.499,2.8,2,0,8,21,0,2026-07-19 10:10:54.743919+00:00
ACC-01116,Manufacturing,EMEA,Closed Won,158000.0,102,1,0.33,1,1,0.783,1.0,2,0,10,7,1,2026-07-19 10:10:54.743919+00:00
ACC-01117,Financial Services,EMEA,Closed Won,35000.0,66,2,0.173,1,1,0.775,3.6,0,1,0,12,1,2026-07-19 10:10:54.743919+00:00
ACC-01118,Technology,SEA,Qualification,456000.0,34,6,0.106,1,0,0.467,5.8,2,1,8,4,1,2026-07-19 10:10:54.743919+00:00
ACC-01119,Healthcare,North America,Negotiation,23800.0,22,9,0.422,1,1,0.403,12.7,2,1,3,29,1,2026-07-19 10:10:54.743919+00:00
ACC-01120,Financial Services,EMEA,Qualification,267900.0,23,4,0.336,0,0,0.554,0.6,0,0,1,5,0,2026-07-19 10:10:54.743919+00:00
ACC-01121,Technology,North America,Proposal,264300.0,34,6,0.222,1,0,0.579,1.8,0,1,5,19,1,2026-07-19 10:10:54.743919+00:00
ACC-01122,Logistics,North America,Prospecting,30700.0,28,2,0.148,0,0,0.877,4.0,0,1,8,4,0,2026-07-19 10:10:54.743919+00:00
ACC-01123,Technology,North America,Qualification,1066700.0,39,4,0.497,1,0,0.605,2.6,2,0,2,36,0,2026-07-19 10:10:54.743919+00:00
ACC-01124,Technology,SEA,Proposal,130300.0,38,3,0.028,1,1,0.816,0.2,1,0,10,26,0,2026-07-19 10:10:54.743919+00:00
ACC-01125,Manufacturing,India,Prospecting,216400.0,20,1,0.147,0,1,0.624,1.3,2,1,5,24,1,2026-07-19 10:10:54.743919+00:00
ACC-01126,Manufacturing,India,Proposal,15800.0,20,5,0.359,0,0,0.347,4.7,0,0,6,8,0,2026-07-19 10:10:54.743919+00:00
ACC-01127,Financial Services,APAC,Negotiation,1253300.0,32,3,0.334,1,0,0.757,2.0,2,0,0,5,1,2026-07-19 10:10:54.743919+00:00
ACC-01128,Retail,APAC,Qualification,22700.0,37,2,0.184,0,0,0.927,3.6,4,0,3,12,0,2026-07-19 10:10:54.743919+00:00
ACC-01129,Retail,North America,Qualification,337700.0,87,3,0.027,0,1,0.663,3.1,2,1,8,18,0,2026-07-19 10:10:54.743919+00:00
ACC-01130,Healthcare,North America,Negotiation,29900.0,46,5,0.117,0,1,0.791,8.6,0,1,5,10,0,2026-07-19 10:10:54.743919+00:00
ACC-01131,Technology,APAC,Negotiation,47000.0,45,1,0.506,1,0,0.845,5.9,2,0,8,37,1,2026-07-19 10:10:54.743919+00:00
ACC-01132,Retail,India,Prospecting,254400.0,48,2,0.226,1,0,0.627,1.3,3,0,5,4,0,2026-07-19 10:10:54.743919+00:00
ACC-01133,Financial Services,APAC,Qualification,338800.0,75,0,0.363,0,0,0.475,2.1,1,1,1,12,0,2026-07-19 10:10:54.743919+00:00
ACC-01134,Healthcare,North America,Proposal,21500.0,180,1,0.063,1,0,0.902,1.9,3,0,6,51,0,2026-07-19 10:10:54.743919+00:00
ACC-01135,Manufacturing,North America,Proposal,365300.0,27,2,0.309,1,0,0.88,1.0,2,0,10,12,1,2026-07-19 10:10:54.743919+00:00
ACC-01136,Financial Services,North America,Prospecting,345900.0,114,4,0.149,0,0,0.902,2.9,5,1,4,12,1,2026-07-19 10:10:54.743919+00:00
ACC-01137,Technology,APAC,Qualification,32000.0,14,6,0.047,1,0,0.878,0.9,1,0,7,2,1,2026-07-19 10:10:54.743919+00:00
ACC-01138,Retail,SEA,Closed Won,672200.0,32,3,0.136,0,0,0.393,0.5,1,0,3,52,0,2026-07-19 10:10:54.743919+00:00
ACC-01139,Retail,EMEA,Proposal,17200.0,18,2,0.428,1,1,0.59,0.4,4,0,2,15,0,2026-07-19 10:10:54.743919+00:00
ACC-01140,Manufacturing,India,Closed Lost,46600.0,58,6,0.31,1,1,0.434,1.0,4,0,6,5,0,2026-07-19 10:10:54.743919+00:00
ACC-01141,Technology,APAC,Negotiation,175400.0,68,2,0.502,1,1,0.409,1.9,2,0,3,11,1,2026-07-19 10:10:54.743919+00:00
ACC-01142,Healthcare,APAC,Closed Lost,35400.0,16,5,0.358,0,0,0.847,0.4,1,0,3,17,0,2026-07-19 10:10:54.743919+00:00
ACC-01143,Manufacturing,North America,Prospecting,135500.0,73,8,0.349,1,1,0.637,3.4,0,1,0,28,1,2026-07-19 10:10:54.743919+00:00
ACC-01144,Manufacturing,India,Negotiation,131800.0,48,3,0.13,0,1,0.363,6.1,2,0,6,14,0,2026-07-19 10:10:54.743919+00:00
ACC-01145,Healthcare,India,Prospecting,78900.0,63,4,0.336,0,0,0.584,1.7,0,0,7,9,0,2026-07-19 10:10:54.743919+00:00
ACC-01146,Technology,North America,Proposal,268000.0,79,4,0.339,1,0,0.995,6.2,0,0,7,6,1,2026-07-19 10:10:54.743919+00:00
ACC-01147,Technology,APAC,Qualification,75100.0,59,6,0.308,1,1,0.449,0.5,4,1,8,9,1,2026-07-19 10:10:54.743919+00:00
ACC-01148,Manufacturing,APAC,Qualification,130300.0,13,4,0.184,0,1,0.578,0.2,4,1,0,15,0,2026-07-19 10:10:54.743919+00:00
ACC-01149,Technology,EMEA,Negotiation,390700.0,30,6,0.209,0,1,0.716,5.0,2,1,2,9,1,2026-07-19 10:10:54.743919+00:00
ACC-01150,Technology,SEA,Negotiation,255000.0,15,5,0.447,0,0,0.44,11.0,0,1,0,18,1,2026-07-19 10:10:54.743919+00:00
ACC-01151,Technology,EMEA,Prospecting,253500.0,8,4,0.112,0,0,0.977,1.2,4,0,1,32,1,2026-07-19 10:10:54.743919+00:00
ACC-01152,Technology,APAC,Proposal,24900.0,18,7,0.36,0,0,0.744,3.2,4,0,2,17,1,2026-07-19 10:10:54.743919+00:00
ACC-01153,Manufacturing,North America,Qualification,185300.0,32,9,0.678,1,0,0.461,3.2,2,1,4,4,1,2026-07-19 10:10:54.743919+00:00
ACC-01154,Manufacturing,North America,Qualification,34400.0,109,6,0.302,0,0,0.613,3.5,2,0,6,13,0,2026-07-19 10:10:54.743919+00:00
ACC-01155,Manufacturing,North America,Negotiation,21200.0,38,4,0.42,0,0,0.553,2.5,1,0,6,8,0,2026-07-19 10:10:54.743919+00:00
ACC-01156,Technology,North America,Qualification,90600.0,48,3,0.344,1,0,0.386,0.9,0,0,8,12,1,2026-07-19 10:10:54.743919+00:00
ACC-01157,Financial Services,EMEA,Closed Lost,33400.0,28,4,0.066,1,0,0.499,0.3,1,1,8,10,1,2026-07-19 10:10:54.743919+00:00
ACC-01158,Technology,EMEA,Prospecting,254900.0,34,5,0.353,1,1,0.688,0.0,2,0,8,31,0,2026-07-19 10:10:54.743919+00:00
ACC-01159,Technology,North America,Proposal,262400.0,41,3,0.193,1,0,0.362,0.6,1,0,5,18,0,2026-07-19 10:10:54.743919+00:00
ACC-01160,Financial Services,India,Proposal,10100.0,33,5,0.216,0,1,0.334,0.4,2,0,4,3,0,2026-07-19 10:10:54.743919+00:00
ACC-01161,Technology,North America,Prospecting,36500.0,55,2,0.444,0,0,0.679,0.1,0,0,6,12,1,2026-07-19 10:10:54.743919+00:00
ACC-01162,Financial Services,APAC,Qualification,17100.0,26,5,0.095,1,0,0.604,0.3,0,1,4,2,1,2026-07-19 10:10:54.743919+00:00
ACC-01163,Healthcare,North America,Negotiation,56700.0,14,3,0.224,0,0,0.432,0.1,2,0,2,12,1,2026-07-19 10:10:54.743919+00:00
ACC-01164,Technology,APAC,Negotiation,170500.0,12,2,0.354,0,1,0.799,2.4,1,1,6,19,1,2026-07-19 10:10:54.743919+00:00
ACC-01165,Financial Services,North America,Qualification,73800.0,65,0,0.28,1,0,0.362,0.2,1,0,7,16,1,2026-07-19 10:10:54.743919+00:00
ACC-01166,Technology,APAC,Qualification,48600.0,5,4,0.217,0,0,0.489,15.0,1,0,1,18,1,2026-07-19 10:10:54.743919+00:00
ACC-01167,Technology,APAC,Prospecting,469900.0,34,6,0.17,1,1,0.371,2.1,1,0,6,8,1,2026-07-19 10:10:54.743919+00:00
ACC-01168,Retail,SEA,Prospecting,10000.0,18,3,0.136,0,0,0.809,6.9,1,0,3,8,0,2026-07-19 10:10:54.743919+00:00
ACC-01169,Financial Services,North America,Qualification,435500.0,56,3,0.312,0,1,0.743,2.0,0,0,3,19,0,2026-07-19 10:10:54.743919+00:00
ACC-01170,Healthcare,North America,Prospecting,51400.0,39,4,0.583,1,1,0.432,0.4,0,0,10,4,0,2026-07-19 10:10:54.743919+00:00
ACC-01171,Manufacturing,North America,Negotiation,89900.0,40,5,0.258,0,1,0.69,5.5,2,1,0,23,1,2026-07-19 10:10:54.743919+00:00
ACC-01172,Logistics,EMEA,Proposal,52400.0,42,2,0.331,1,1,0.788,0.8,2,0,3,39,1,2026-07-19 10:10:54.743919+00:00
ACC-01173,Manufacturing,North America,Closed Lost,628700.0,41,1,0.059,0,0,0.324,0.1,2,1,6,14,1,2026-07-19 10:10:54.743919+00:00
ACC-01174,Healthcare,India,Proposal,22500.0,14,2,0.004,1,0,0.764,0.6,3,1,2,42,1,2026-07-19 10:10:54.743919+00:00
ACC-01175,Manufacturing,APAC,Closed Lost,100100.0,29,9,0.114,1,0,0.518,2.7,0,0,5,69,0,2026-07-19 10:10:54.743919+00:00
ACC-01176,Manufacturing,APAC,Proposal,185900.0,22,4,0.373,1,1,0.395,1.7,0,0,5,7,1,2026-07-19 10:10:54.743919+00:00
ACC-01177,Technology,EMEA,Proposal,14300.0,24,1,0.148,1,1,0.875,0.5,4,0,5,45,1,2026-07-19 10:10:54.743919+00:00
ACC-01178,Financial Services,North America,Closed Lost,32700.0,41,5,0.153,0,1,0.724,2.3,0,1,4,2,1,2026-07-19 10:10:54.743919+00:00
ACC-01179,Technology,North America,Proposal,82600.0,65,3,0.129,1,1,0.683,9.2,1,0,7,8,0,2026-07-19 10:10:54.743919+00:00
ACC-01180,Manufacturing,APAC,Prospecting,34100.0,64,2,0.41,1,0,0.886,3.9,3,0,5,14,0,2026-07-19 10:10:54.743919+00:00
ACC-01181,Logistics,EMEA,Proposal,37100.0,46,5,0.325,1,0,0.486,0.2,0,0,3,4,0,2026-07-19 10:10:54.743919+00:00
ACC-01182,Healthcare,North America,Closed Won,64900.0,30,5,0.402,0,0,0.31,1.2,3,1,3,27,0,2026-07-19 10:10:54.743919+00:00
ACC-01183,Manufacturing,North America,Negotiation,215200.0,40,1,0.661,0,0,0.964,3.5,1,0,7,18,1,2026-07-19 10:10:54.743919+00:00
ACC-01184,Logistics,SEA,Proposal,65400.0,59,3,0.274,1,1,0.484,0.5,1,0,6,4,1,2026-07-19 10:10:54.743919+00:00
ACC-01185,Financial Services,North America,Proposal,360100.0,24,7,0.474,0,0,0.743,2.3,1,0,1,23,0,2026-07-19 10:10:54.743919+00:00
ACC-01186,Logistics,India,Closed Lost,29800.0,39,8,0.401,0,1,0.984,2.4,0,0,4,18,0,2026-07-19 10:10:54.743919+00:00
ACC-01187,Manufacturing,India,Prospecting,22000.0,27,4,0.398,0,1,0.464,0.3,2,1,1,20,0,2026-07-19 10:10:54.743919+00:00
ACC-01188,Financial Services,North America,Proposal,996100.0,24,5,0.275,0,1,0.995,2.8,3,0,9,10,1,2026-07-19 10:10:54.743919+00:00
ACC-01189,Healthcare,North America,Prospecting,44800.0,37,4,0.827,1,1,0.677,6.9,2,1,8,29,1,2026-07-19 10:10:54.743919+00:00
ACC-01190,Technology,North America,Proposal,20500.0,30,1,0.469,1,1,0.971,3.2,0,1,5,15,1,2026-07-19 10:10:54.743919+00:00
ACC-01191,Financial Services,EMEA,Proposal,12200.0,46,7,0.415,0,1,0.36,7.4,3,1,10,8,1,2026-07-19 10:10:54.743919+00:00
ACC-01192,Manufacturing,EMEA,Prospecting,358700.0,30,3,0.226,0,0,0.672,2.9,1,1,5,36,0,2026-07-19 10:10:54.743919+00:00
ACC-01193,Healthcare,India,Prospecting,65500.0,35,4,0.3,0,1,0.961,4.2,0,1,7,1,1,2026-07-19 10:10:54.743919+00:00
ACC-01194,Manufacturing,SEA,Proposal,72800.0,14,3,0.538,1,0,0.409,6.7,1,0,1,11,1,2026-07-19 10:10:54.743919+00:00
ACC-01195,Financial Services,EMEA,Prospecting,81500.0,61,4,0.348,1,0,0.493,1.9,3,1,0,22,0,2026-07-19 10:10:54.743919+00:00
ACC-01196,Technology,North America,Prospecting,332900.0,61,6,0.37,0,1,0.449,0.5,1,1,5,11,0,2026-07-19 10:10:54.743919+00:00
ACC-01197,Logistics,North America,Negotiation,79600.0,22,5,0.29,0,0,0.976,0.4,0,0,9,20,1,2026-07-19 10:10:54.743919+00:00
ACC-01198,Logistics,India,Qualification,1644400.0,23,4,0.378,0,0,0.484,9.2,0,0,5,13,1,2026-07-19 10:10:54.743919+00:00
ACC-01199,Technology,North America,Qualification,115900.0,43,4,0.281,1,0,0.385,2.4,4,0,8,34,1,2026-07-19 10:10:54.743919+00:00
ACC-01200,Financial Services,North America,Closed Lost,353000.0,28,2,0.475,0,0,0.858,3.4,1,1,4,27,1,2026-07-19 10:10:54.743919+00:00
ACC-01201,Technology,EMEA,Prospecting,259400.0,45,6,0.338,0,1,0.659,2.8,2,0,3,14,0,2026-07-19 10:10:54.743919+00:00
ACC-01202,Financial Services,APAC,Qualification,94500.0,83,5,0.237,0,0,0.713,2.5,3,0,10,10,1,2026-07-19 10:10:54.743919+00:00
ACC-01203,Financial Services,SEA,Proposal,48800.0,22,6,0.483,0,0,0.725,2.5,3,1,10,71,1,2026-07-19 10:10:54.743919+00:00
ACC-01204,Healthcare,EMEA,Negotiation,147000.0,63,8,0.243,1,1,0.729,1.9,2,0,5,29,1,2026-07-19 10:10:54.743919+00:00
ACC-01205,Retail,North America,Closed Won,182100.0,20,3,0.364,1,0,0.618,6.5,3,0,5,28,1,2026-07-19 10:10:54.743919+00:00
ACC-01206,Technology,SEA,Closed Won,49700.0,24,7,0.266,1,0,0.983,0.4,0,1,10,57,1,2026-07-19 10:10:54.743919+00:00
ACC-01207,Manufacturing,North America,Negotiation,120500.0,43,4,0.169,0,0,0.422,3.8,2,0,4,28,1,2026-07-19 10:10:54.743919+00:00
ACC-01208,Retail,APAC,Prospecting,435100.0,54,5,0.282,0,0,0.971,3.4,2,0,2,31,1,2026-07-19 10:10:54.743919+00:00
ACC-01209,Healthcare,APAC,Prospecting,1183400.0,81,3,0.177,1,0,0.505,0.2,1,0,2,22,0,2026-07-19 10:10:54.743919+00:00
ACC-01210,Logistics,North America,Qualification,275200.0,97,4,0.432,0,1,0.433,0.7,1,0,5,21,0,2026-07-19 10:10:54.743919+00:00
ACC-01211,Retail,APAC,Prospecting,922900.0,32,5,0.141,0,0,0.738,4.6,2,0,5,18,0,2026-07-19 10:10:54.743919+00:00
ACC-01212,Retail,North America,Proposal,46400.0,38,9,0.324,0,0,0.924,0.8,1,1,6,16,1,2026-07-19 10:10:54.743919+00:00
ACC-01213,Financial Services,APAC,Proposal,229200.0,47,4,0.359,0,1,0.554,2.6,1,0,7,12,0,2026-07-19 10:10:54.743919+00:00
ACC-01214,Technology,APAC,Prospecting,492000.0,37,6,0.564,0,0,0.353,0.3,3,0,9,10,1,2026-07-19 10:10:54.743919+00:00
ACC-01215,Manufacturing,India,Negotiation,33700.0,32,4,0.152,1,0,0.676,0.8,1,1,6,32,1,2026-07-19 10:10:54.743919+00:00
ACC-01216,Healthcare,India,Prospecting,55100.0,27,5,0.044,0,0,0.99,6.6,1,0,2,11,0,2026-07-19 10:10:54.743919+00:00
ACC-01217,Financial Services,North America,Qualification,794500.0,55,4,0.448,1,0,0.573,1.3,5,0,0,12,1,2026-07-19 10:10:54.743919+00:00
ACC-01218,Manufacturing,APAC,Proposal,30600.0,82,5,0.427,0,0,0.314,4.9,1,1,5,7,0,2026-07-19 10:10:54.743919+00:00
ACC-01219,Manufacturing,APAC,Qualification,19700.0,13,3,0.076,0,1,0.651,2.0,1,0,4,8,0,2026-07-19 10:10:54.743919+00:00
ACC-01220,Healthcare,North America,Qualification,617600.0,33,2,0.352,1,0,0.569,1.2,1,0,8,13,1,2026-07-19 10:10:54.743919+00:00
ACC-01221,Logistics,India,Prospecting,415000.0,13,3,0.056,0,1,0.347,2.5,1,0,4,30,0,2026-07-19 10:10:54.743919+00:00
ACC-01222,Financial Services,EMEA,Qualification,165800.0,53,5,0.458,0,1,0.912,2.3,1,0,7,25,1,2026-07-19 10:10:54.743919+00:00
ACC-01223,Retail,North America,Negotiation,93400.0,24,1,0.262,0,1,0.733,12.6,1,0,3,60,1,2026-07-19 10:10:54.743919+00:00
ACC-01224,Logistics,APAC,Closed Won,58300.0,75,2,0.576,0,1,0.408,1.3,3,1,2,27,0,2026-07-19 10:10:54.743919+00:00
ACC-01225,Retail,North America,Qualification,138500.0,35,4,0.27,1,0,0.948,3.2,0,0,6,57,1,2026-07-19 10:10:54.743919+00:00
ACC-01226,Manufacturing,EMEA,Qualification,657200.0,53,5,0.061,0,1,0.703,3.5,2,0,2,41,1,2026-07-19 10:10:54.743919+00:00
