account_id,deal_size_log,days_in_stage,num_meetings,email_open_rate,champion_identified,competitor_present,product_fit_score,account_tenure_yrs,prev_purchases,exec_sponsor,nps_score,days_since_contact,meetings_per_day,engagement_score,stage_weight,industry_score,contact_lapsed,high_value_deal,champion_and_sponsor,converted
ACC-03937,13.166573545576195,22,3,0.807,1,1,0.843,2.2,2,0,2,13,0.13043478260869565,0.4221,3,0.55,0,1,0,1
ACC-04010,13.144909297253815,10,6,0.42,1,1,0.681,5.7,1,1,2,13,0.5454545454545454,0.426,0,0.75,0,1,1,1
ACC-04063,12.834417270098413,43,5,0.157,0,1,0.494,4.1,0,0,2,13,0.11363636363636363,0.30710000000000004,2,0.8,0,0,0,0
ACC-04910,11.510933482289435,44,5,0.238,1,0,0.798,1.4,3,0,2,13,0.1111111111111111,0.3314,1,0.6,0,0,0,1
ACC-00597,10.034559673629849,49,6,0.335,0,1,0.302,1.8,1,0,2,14,0.12,0.4005,2,0.6,0,0,0,0
ACC-00926,14.129956997878505,8,5,0.645,0,1,0.858,1.5,0,0,2,14,0.5555555555555556,0.4535,1,0.75,0,1,0,1
ACC-01264,13.831089572469788,93,4,0.207,0,0,0.636,5.2,0,1,2,14,0.0425531914893617,0.2821,2,0.55,0,1,0,1
ACC-01484,9.867912187022208,92,3,0.306,1,0,0.546,2.0,2,1,2,14,0.03225806451612903,0.2718,3,0.75,0,0,1,1
ACC-01552,10.916923143796645,64,6,0.396,0,1,0.418,5.3,1,0,2,14,0.09230769230769231,0.4188,3,0.6,0,0,0,1
ACC-02235,12.800230637022887,57,5,0.371,0,1,0.767,1.6,2,0,2,14,0.08620689655172414,0.3713,2,0.6,0,0,0,0
ACC-02427,10.247112717290387,30,5,0.332,1,1,0.312,0.8,2,0,2,14,0.16129032258064516,0.35960000000000003,2,0.75,0,0,0,0
ACC-03188,12.87697677337675,49,8,0.205,0,0,0.806,1.1,0,0,2,14,0.16,0.4415,5,0.55,0,0,0,0
ACC-04697,11.922389234432126,28,2,0.407,1,0,0.611,1.5,2,1,2,14,0.06896551724137931,0.2621,1,0.55,0,0,1,1
ACC-04855,11.972253562968545,21,3,0.162,1,0,0.354,2.1,2,0,2,14,0.13636363636363635,0.2286,2,0.6,0,0,0,0
ACC-04877,12.586223364451623,38,10,0.256,0,1,0.41,5.2,1,0,2,14,0.2564102564102564,0.5367999999999999,1,0.6,0,0,0,0
ACC-04937,11.203692838488003,30,7,0.119,0,0,0.788,4.9,0,0,2,14,0.22580645161290322,0.37570000000000003,4,0.5,0,0,0,1
ACC-00204,12.639156163208208,95,5,0.44,0,1,0.62,5.1,0,0,2,15,0.052083333333333336,0.392,2,0.8,0,0,0,0
ACC-00322,12.47762914702042,74,1,0.433,0,1,0.828,0.2,1,0,2,15,0.013333333333333334,0.2299,1,0.8,0,0,0,0
ACC-00630,10.896757843893464,71,4,0.48,1,0,0.921,3.2,1,0,2,15,0.05555555555555555,0.364,2,0.65,0,0,0,0
ACC-01139,9.75272280064639,18,2,0.428,1,1,0.59,0.4,4,0,2,15,0.10526315789473684,0.26839999999999997,3,0.55,0,0,0,0
ACC-01590,12.671694815185111,43,9,0.427,1,0,0.713,1.2,1,0,2,15,0.20454545454545456,0.5481,3,0.8,0,0,0,1
ACC-01770,10.91328684226798,84,11,0.198,0,0,0.788,5.8,3,1,2,15,0.12941176470588237,0.5594,1,0.55,0,0,0,1
ACC-01920,10.783135046711445,49,5,0.243,0,1,0.887,1.8,1,1,2,15,0.1,0.33290000000000003,4,0.55,0,0,0,1
ACC-01954,11.7085004721646,18,5,0.312,1,0,0.834,6.3,8,0,2,15,0.2631578947368421,0.3536,3,0.8,0,0,0,1
ACC-02015,13.324979270651058,79,6,0.428,1,0,0.695,0.5,2,0,2,15,0.075,0.42839999999999995,1,0.6,0,1,0,0
ACC-02602,10.529452721013085,19,4,0.046,1,1,0.849,6.5,2,0,2,15,0.2,0.2338,2,0.75,0,0,0,1
ACC-03058,11.924379271639218,20,2,0.193,0,0,0.39,2.3,3,0,2,15,0.09523809523809523,0.1979,1,0.75,0,0,0,1
ACC-03067,12.18536470856483,58,4,0.551,1,0,0.905,0.4,2,0,2,15,0.06779661016949153,0.38530000000000003,3,0.75,0,0,0,1
ACC-03090,10.012386799492118,102,4,0.417,1,0,0.734,2.1,2,0,2,15,0.038834951456310676,0.3451,2,0.65,0,0,0,1
ACC-03196,11.661354090741,5,3,0.324,1,0,0.586,1.1,2,0,2,15,0.5,0.2772,4,0.55,0,0,0,1
ACC-03456,10.348205424565993,48,7,0.085,0,1,0.384,1.4,2,1,2,15,0.14285714285714285,0.36550000000000005,4,0.75,0,0,0,1
ACC-03669,10.214678610538817,49,2,0.44,1,0,0.95,4.8,0,0,2,15,0.04,0.272,5,0.75,0,0,0,1
ACC-04168,11.068215243411098,25,3,0.271,0,0,0.688,2.9,1,0,2,15,0.11538461538461539,0.2613,5,0.75,0,0,0,0
ACC-04295,12.639156163208208,48,3,0.131,0,0,0.319,4.5,1,0,2,15,0.061224489795918366,0.2193,4,0.55,0,0,0,1
ACC-04628,10.67130147767883,65,4,0.278,1,0,0.464,1.6,3,0,2,15,0.06060606060606061,0.3034,1,0.55,0,0,0,1
ACC-04838,12.746654139497183,66,6,0.197,0,1,0.76,3.5,2,0,2,15,0.08955223880597014,0.3591,4,0.55,0,0,0,1
ACC-04942,10.821796246953596,74,3,0.165,0,0,0.342,0.4,1,1,2,15,0.04,0.22949999999999998,1,0.55,0,0,0,1
ACC-00239,12.308182383129823,101,3,0.258,1,1,0.516,4.3,2,0,2,16,0.029411764705882353,0.25739999999999996,4,0.6,0,0,0,1
ACC-01402,9.928228944424575,15,3,0.203,0,1,0.847,6.0,4,1,2,16,0.1875,0.2409,2,0.75,0,0,0,1
ACC-02517,12.09066740567538,60,3,0.054,0,0,0.418,3.3,2,0,2,16,0.04918032786885246,0.19619999999999999,2,0.75,0,0,0,0
ACC-03502,9.69898173460629,78,4,0.127,0,0,0.681,0.6,1,0,2,16,0.05063291139240506,0.2581,3,0.8,0,0,0,0
ACC-04245,10.370392636243981,52,4,0.101,0,0,0.909,8.1,2,1,2,16,0.07547169811320754,0.25029999999999997,4,0.55,0,0,0,1
ACC-04498,11.672498559754418,23,5,0.047,0,0,0.909,0.1,2,1,2,16,0.20833333333333334,0.2741,2,0.75,0,0,0,1
ACC-04565,10.563620718477313,28,12,0.265,0,0,0.403,7.7,2,1,2,16,0.41379310344827586,0.6194999999999999,2,0.65,0,0,0,1
ACC-04597,9.692828247710418,47,2,0.178,0,0,0.456,0.5,2,0,2,16,0.041666666666666664,0.1934,5,0.8,0,0,0,1
ACC-04764,13.678775180916173,25,5,0.345,1,1,0.676,0.3,0,0,2,16,0.19230769230769232,0.3635,2,0.65,0,1,0,0
ACC-04817,11.772987080375044,97,13,0.415,1,0,0.757,4.3,0,0,2,16,0.1326530612244898,0.7044999999999999,2,0.5,0,0,0,1
ACC-04865,10.968215530759236,180,7,0.203,1,0,0.586,0.3,2,0,2,16,0.03867403314917127,0.40090000000000003,3,0.65,0,0,0,1
ACC-04939,11.404237196256764,27,5,0.085,0,0,0.957,0.3,1,0,2,16,0.17857142857142858,0.2855,2,0.8,0,0,0,0
ACC-00414,11.028433383156079,40,4,0.12,0,0,0.684,2.3,1,0,2,17,0.0975609756097561,0.256,1,0.6,0,0,0,0
ACC-00442,12.255343646460032,40,3,0.276,1,0,0.913,0.5,3,1,2,17,0.07317073170731707,0.2628,4,0.5,0,0,1,1
ACC-00493,12.902467048153223,58,4,0.04,1,1,0.958,4.6,2,0,2,17,0.06779661016949153,0.232,1,0.65,0,0,0,0
ACC-00642,12.006407555388575,62,3,0.587,0,1,0.646,0.3,4,0,2,17,0.047619047619047616,0.35609999999999997,5,0.65,0,0,0,0
ACC-01152,10.122663242288953,18,7,0.36,0,0,0.744,3.2,4,0,2,17,0.3684210526315789,0.448,3,0.8,0,0,0,1
ACC-01667,11.231901180182515,22,7,0.076,0,0,0.778,0.3,3,0,2,17,0.30434782608695654,0.3628,3,0.65,0,0,0,0
ACC-02220,10.5610334618531,20,2,0.347,1,0,0.71,1.6,5,1,2,17,0.09523809523809523,0.24409999999999998,2,0.75,0,0,1,1
ACC-02662,13.332625923631754,74,3,0.065,0,1,0.934,5.7,3,0,2,17,0.04,0.19949999999999998,3,0.8,0,1,0,1
ACC-03140,11.259335592686217,30,4,0.482,1,0,0.369,2.7,2,1,2,17,0.12903225806451613,0.3646,1,0.75,0,0,1,0
ACC-03486,11.264476926102367,58,4,0.307,0,1,0.635,5.7,4,0,2,17,0.06779661016949153,0.3121,0,0.6,0,0,0,0
ACC-04393,10.534785924769006,56,3,0.241,0,0,0.909,1.4,0,1,2,17,0.05263157894736842,0.25229999999999997,1,0.6,0,0,0,0
ACC-00038,13.464535055593716,21,4,0.148,0,0,0.695,0.0,1,0,2,18,0.18181818181818182,0.26439999999999997,1,0.75,0,1,0,0
ACC-01505,10.505094936455558,34,3,0.375,1,1,0.309,1.9,0,0,2,18,0.08571428571428572,0.2925,2,0.55,0,0,0,0
ACC-01746,10.196194479235656,60,3,0.2,1,1,0.446,4.0,3,1,2,18,0.04918032786885246,0.24,1,0.55,0,0,1,1
ACC-01897,10.956073354557526,106,2,0.246,1,0,0.454,5.6,1,1,2,18,0.018691588785046728,0.2138,1,0.6,0,0,1,1
ACC-02047,13.250934236903083,128,3,0.149,0,0,0.667,1.6,4,1,2,18,0.023255813953488372,0.22469999999999998,2,0.75,0,1,0,1
ACC-02529,10.762170357789895,94,0,0.452,1,1,0.614,1.1,2,0,2,18,0.0,0.1956,3,0.75,0,0,0,1
ACC-02975,11.260623406285792,30,4,0.35,0,0,0.569,0.2,2,1,2,18,0.12903225806451613,0.325,0,0.55,0,0,0,1
ACC-03638,12.202069644200355,43,7,0.26,0,1,0.309,1.6,1,1,2,18,0.1590909090909091,0.41800000000000004,2,0.75,0,0,0,1
ACC-04316,11.43605521971203,31,4,0.123,0,0,0.563,0.5,1,0,2,18,0.125,0.2569,3,0.75,0,0,0,1
ACC-04722,10.367253014814716,45,7,0.305,0,1,0.526,2.4,2,1,2,18,0.15217391304347827,0.43150000000000005,1,0.75,0,0,0,1
ACC-00229,11.298506245754995,47,4,0.444,1,1,0.488,2.6,2,1,2,19,0.08333333333333333,0.3532,1,0.8,0,0,1,0
ACC-03390,13.503127239551521,22,3,0.338,0,0,0.55,2.8,3,1,2,19,0.13043478260869565,0.2814,1,0.6,0,1,0,1
ACC-04006,13.218584051673648,38,3,0.246,1,0,0.6,0.2,2,0,2,19,0.07692307692307693,0.25379999999999997,5,0.65,0,1,0,0
ACC-00088,10.638280388314705,53,4,0.438,0,1,0.409,5.1,0,0,2,20,0.07407407407407407,0.3514,2,0.6,0,0,0,0
ACC-00139,10.510559281627845,19,3,0.336,1,0,0.902,6.7,4,1,2,20,0.15,0.2808,3,0.55,0,0,1,1
ACC-00261,12.448630513463613,34,3,0.339,0,1,0.605,0.2,1,1,2,20,0.08571428571428572,0.2817,3,0.6,0,0,0,1
ACC-00326,11.184435286790631,24,3,0.089,0,1,0.659,12.5,1,1,2,20,0.12,0.2067,1,0.8,0,0,0,1
ACC-00489,11.034905792929415,48,9,0.333,0,1,0.567,2.6,1,0,2,20,0.1836734693877551,0.5199,3,0.5,0,0,0,1
ACC-01446,11.282266241614355,41,4,0.097,1,1,0.313,2.9,1,0,2,20,0.09523809523809523,0.2491,4,0.75,0,0,0,0
ACC-02237,10.454523783963511,34,4,0.059,0,0,0.987,2.8,1,1,2,20,0.11428571428571428,0.2377,4,0.8,0,0,0,1
ACC-02904,11.998439434579149,18,5,0.327,0,1,0.811,2.1,0,1,2,20,0.2631578947368421,0.35810000000000003,4,0.55,0,0,0,1
ACC-03249,11.866402300407264,24,4,0.161,0,0,0.902,0.3,3,0,2,20,0.16,0.2683,3,0.8,0,0,0,1
ACC-03671,13.832860179099386,24,7,0.436,1,0,0.497,0.9,2,0,2,20,0.28,0.47080000000000005,1,0.65,0,1,0,1
ACC-04052,11.357452244304588,170,2,0.517,1,0,0.747,2.8,2,1,2,20,0.011695906432748537,0.2951,2,0.6,0,0,1,1
ACC-04089,11.74086549476798,45,4,0.053,0,1,0.791,5.9,3,0,2,20,0.08695652173913043,0.2359,1,0.8,0,0,0,0
ACC-04158,11.072884439922198,9,0,0.072,1,0,0.402,3.0,3,0,2,20,0.0,0.08159999999999999,3,0.8,0,0,0,1
ACC-00048,10.465984899076615,22,6,0.598,0,1,0.931,1.1,1,1,2,21,0.2608695652173913,0.4794,1,0.55,0,0,0,0
ACC-00481,12.318512543125225,93,5,0.223,0,1,0.637,0.4,1,1,2,21,0.05319148936170213,0.3269,1,0.6,0,0,0,1
ACC-01049,9.97119292889014,12,2,0.253,1,0,0.499,2.4,0,0,2,21,0.15384615384615385,0.21589999999999998,2,0.8,0,0,0,0
ACC-01270,12.264346270624157,9,5,0.278,1,0,0.452,8.7,1,1,2,21,0.5,0.3434,1,0.65,0,0,1,1
ACC-01651,11.07753193632009,107,2,0.292,1,0,0.745,7.6,0,0,2,21,0.018518518518518517,0.2276,2,0.75,0,0,0,0
ACC-01898,14.274453871801851,43,5,0.352,0,0,0.462,2.4,1,0,2,21,0.11363636363636363,0.3656,5,0.75,0,1,0,0
ACC-01947,11.3350062038375,21,2,0.145,1,0,0.695,5.7,0,0,2,21,0.09090909090909091,0.1835,2,0.55,0,0,0,1
ACC-02174,11.62893804540639,55,0,0.319,1,0,0.464,3.2,0,1,2,21,0.0,0.1557,0,0.8,0,0,1,0
ACC-02619,11.003781759319981,89,5,0.469,0,0,0.847,3.9,1,0,2,21,0.05555555555555555,0.4007,1,0.8,0,0,0,1
ACC-02708,12.598118111678868,75,5,0.184,1,1,0.313,0.9,1,0,2,21,0.06578947368421052,0.3152,4,0.65,0,0,0,1
ACC-03255,11.230575816507569,51,4,0.16,0,0,0.304,2.1,1,1,2,21,0.07692307692307693,0.268,1,0.65,0,0,0,0
ACC-04289,13.340375384839657,13,1,0.248,0,0,0.443,0.3,1,1,2,21,0.07142857142857142,0.1744,4,0.65,0,1,0,0
ACC-04741,10.573903321093981,66,5,0.335,0,0,0.861,13.6,6,0,2,21,0.07462686567164178,0.3605,5,0.8,0,0,0,1
ACC-00777,11.060384472475045,29,4,0.27,0,0,0.94,1.0,0,0,2,22,0.13333333333333333,0.301,2,0.65,1,0,0,0
ACC-01209,13.98390305424719,81,3,0.177,1,0,0.505,0.2,1,0,2,22,0.036585365853658534,0.23309999999999997,1,0.65,1,1,0,0
ACC-01339,10.413342705547674,28,1,0.382,1,0,0.623,1.9,0,0,2,22,0.034482758620689655,0.21459999999999999,4,0.75,1,0,0,1
ACC-02386,13.55167651389974,26,7,0.553,0,1,0.688,4.2,2,1,2,22,0.25925925925925924,0.5059,1,0.6,1,1,0,1
ACC-02756,9.210440366976517,44,7,0.371,0,1,0.913,3.8,4,1,2,22,0.15555555555555556,0.45130000000000003,4,0.65,1,0,0,1
ACC-03698,10.165890277802454,10,4,0.293,1,0,0.571,1.7,0,1,2,22,0.36363636363636365,0.3079,1,0.6,1,0,1,1
ACC-04121,12.891945935373538,32,4,0.21,0,0,0.581,1.1,2,1,2,22,0.12121212121212122,0.28300000000000003,3,0.65,1,0,0,0
ACC-04173,12.285812230343542,51,2,0.161,0,0,0.853,0.8,2,0,2,22,0.038461538461538464,0.1883,3,0.55,1,0,0,1
ACC-00090,11.811554895830454,43,5,0.176,0,1,0.494,3.4,3,0,2,23,0.11363636363636363,0.3128,1,0.55,1,0,0,0
ACC-00124,10.060534035475412,17,6,0.35,0,1,0.562,4.4,1,0,2,23,0.3333333333333333,0.40499999999999997,3,0.75,1,0,0,0
ACC-00217,11.382828169079987,46,3,0.562,1,1,0.459,2.8,2,0,2,23,0.06382978723404255,0.34859999999999997,3,0.65,1,0,0,1
ACC-00350,11.104972264124868,37,8,0.422,0,1,0.53,0.9,2,0,2,23,0.21052631578947367,0.5065999999999999,2,0.6,1,0,0,0
ACC-00752,11.441440204346033,10,2,0.051,0,1,0.48,1.4,3,0,2,23,0.18181818181818182,0.1553,3,0.5,1,0,0,0
ACC-00771,11.52387529615648,41,4,0.728,0,0,0.992,1.8,1,0,2,23,0.09523809523809523,0.43839999999999996,2,0.75,1,0,0,0
ACC-00959,11.05723491317159,35,1,0.14,0,1,0.75,3.0,4,0,2,23,0.027777777777777776,0.14200000000000002,3,0.75,1,0,0,0
ACC-01233,11.315705475634307,47,8,0.181,0,0,0.642,0.7,2,0,2,23,0.16666666666666666,0.4343,1,0.65,1,0,0,0
ACC-01285,13.024973235978788,10,4,0.404,1,0,0.621,2.4,1,1,2,23,0.36363636363636365,0.3412,5,0.65,1,0,1,1
ACC-01887,12.459555277114108,54,2,0.552,1,0,0.761,3.4,2,0,2,23,0.03636363636363636,0.3056,1,0.75,1,0,0,1
ACC-02094,13.923019663748308,8,7,0.202,1,0,0.503,0.1,1,0,2,23,0.7777777777777778,0.4006,4,0.55,1,1,0,1
ACC-02997,12.490126895384028,36,4,0.192,1,1,0.468,5.5,3,0,2,23,0.10810810810810811,0.2776,3,0.75,1,0,0,1
ACC-03394,12.557085087723449,51,2,0.535,0,1,0.315,7.6,3,1,2,23,0.038461538461538464,0.3005,5,0.65,1,0,0,0
ACC-00397,12.631997028039708,44,6,0.27,1,1,0.376,5.9,2,0,2,24,0.13333333333333333,0.381,2,0.8,1,0,0,1
ACC-01004,10.181157167204903,48,3,0.191,1,0,0.36,4.7,1,1,2,24,0.061224489795918366,0.23729999999999998,2,0.8,1,0,1,1
ACC-01054,12.512089356545026,62,6,0.323,0,1,0.663,2.9,2,0,2,24,0.09523809523809523,0.3969,4,0.8,1,0,0,1
ACC-01267,12.04179334395687,42,4,0.248,0,0,0.458,0.7,1,0,2,24,0.09302325581395349,0.2944,3,0.55,1,0,0,0
ACC-01335,11.402005077384885,18,1,0.406,0,0,0.973,13.3,1,1,2,24,0.05263157894736842,0.2218,1,0.5,1,0,0,1
ACC-01353,10.793454842740767,53,1,0.101,0,1,0.464,3.9,0,0,2,24,0.018518518518518517,0.1303,1,0.55,1,0,0,0
ACC-01527,12.590998254919084,21,3,0.772,1,0,0.734,0.2,0,0,2,24,0.13636363636363635,0.4116,1,0.65,1,0,0,1
ACC-01588,12.693427984358877,32,2,0.385,1,1,0.916,7.0,1,0,2,24,0.06060606060606061,0.2555,1,0.55,1,0,0,1
ACC-01616,11.424105180165641,65,4,0.315,0,0,0.938,3.4,1,1,2,24,0.06060606060606061,0.3145,4,0.6,1,0,0,1
ACC-02413,12.692813546903102,25,5,0.521,1,1,0.764,0.9,2,0,2,24,0.19230769230769232,0.4163,1,0.55,1,0,0,0
ACC-03435,10.628641991731053,24,4,0.376,0,1,0.679,0.7,1,0,2,24,0.16,0.3328,2,0.8,1,0,0,0
ACC-03897,10.239995502805316,36,3,0.069,0,0,0.979,0.8,4,1,2,24,0.08108108108108109,0.2007,3,0.75,1,0,0,1
ACC-04022,13.38349765497875,17,5,0.199,1,1,0.314,4.3,1,0,2,24,0.2777777777777778,0.31970000000000004,1,0.65,1,1,0,1
ACC-04028,10.295563423525277,42,5,0.143,1,0,0.817,2.4,2,0,2,24,0.11627906976744186,0.3029,1,0.75,1,0,0,1
ACC-04369,13.694360485195062,49,2,0.182,0,0,0.665,0.3,1,0,2,24,0.04,0.1946,0,0.75,1,1,0,0
ACC-00014,11.625369830810577,60,7,0.098,0,0,0.94,1.2,1,0,2,25,0.11475409836065574,0.3694,2,0.65,1,0,0,0
ACC-00044,12.042971193457888,94,5,0.39,0,1,0.915,4.1,1,0,2,25,0.05263157894736842,0.377,3,0.5,1,0,0,0
ACC-00693,12.566195139831894,31,4,0.106,0,0,0.347,5.6,3,0,2,25,0.125,0.2518,0,0.55,1,0,0,0
ACC-01230,11.476271853988816,49,1,0.374,1,1,0.923,4.4,1,1,2,25,0.02,0.2122,2,0.55,1,0,1,1
ACC-03230,10.016860879703811,16,4,0.113,1,0,0.525,2.9,2,1,2,25,0.23529411764705882,0.2539,1,0.65,1,0,1,0
ACC-03741,10.480129006333248,79,5,0.1,1,0,0.49,0.3,1,1,2,25,0.0625,0.29000000000000004,1,0.5,1,0,1,0
ACC-03799,11.267037714175425,41,1,0.169,0,0,0.36,1.5,2,0,2,25,0.023809523809523808,0.1507,5,0.75,1,0,0,1
ACC-04870,12.766548063877478,35,7,0.389,0,0,0.473,1.0,0,1,2,25,0.19444444444444445,0.45670000000000005,2,0.8,1,0,0,1
ACC-00311,11.448930795918299,30,8,0.226,0,0,0.804,6.1,3,0,2,26,0.25806451612903225,0.44780000000000003,0,0.55,1,0,0,1
ACC-00552,9.305741456739435,24,5,0.201,1,1,0.838,0.9,2,1,2,26,0.2,0.32030000000000003,2,0.8,1,0,1,0
ACC-01475,11.688566422839942,27,3,0.161,0,0,0.49,0.1,3,1,2,26,0.10714285714285714,0.2283,3,0.65,1,0,0,1
ACC-02631,12.065090709265014,42,3,0.523,0,0,0.441,1.3,1,0,2,26,0.06976744186046512,0.33690000000000003,2,0.6,1,0,0,0
ACC-02667,10.647826772357497,41,3,0.311,0,0,0.914,6.5,0,0,2,26,0.07142857142857142,0.2733,4,0.75,1,0,0,1
ACC-03153,10.173552856959743,135,4,0.24,0,0,0.835,1.2,0,0,2,26,0.029411764705882353,0.292,1,0.8,1,0,0,0
ACC-00294,10.513280297700861,97,6,0.235,0,1,0.876,0.6,2,0,2,27,0.061224489795918366,0.3705,3,0.55,1,0,0,0
ACC-00982,11.1154434073529,35,7,0.418,0,1,0.353,2.5,2,0,2,27,0.19444444444444445,0.4654,3,0.8,1,0,0,0
ACC-01224,10.97337452485014,75,2,0.576,0,1,0.408,1.3,3,1,2,27,0.02631578947368421,0.31279999999999997,5,0.5,1,0,0,0
ACC-01457,11.645715332733134,75,1,0.077,0,1,0.32,1.8,0,0,2,27,0.013157894736842105,0.1231,2,0.6,1,0,0,0
ACC-02745,11.235866764155578,82,4,0.162,0,1,0.427,1.8,1,1,2,27,0.04819277108433735,0.2686,5,0.6,1,0,0,0
ACC-03040,11.344518647594766,22,5,0.147,1,0,0.579,0.9,1,1,2,27,0.21739130434782608,0.30410000000000004,4,0.55,1,0,1,1
ACC-03423,11.291043617373028,30,4,0.259,0,0,0.554,2.7,1,0,2,27,0.12903225806451613,0.2977,4,0.8,1,0,0,1
ACC-03977,12.27045959268099,40,6,0.172,0,1,0.572,14.6,1,0,2,27,0.14634146341463414,0.35159999999999997,3,0.55,1,0,0,1
ACC-04871,11.473155000731508,116,4,0.203,0,0,0.398,1.3,2,0,2,27,0.03418803418803419,0.28090000000000004,1,0.55,1,0,0,0
ACC-01970,12.047668766996187,23,6,0.574,0,1,0.578,3.3,1,1,2,28,0.25,0.4722,4,0.75,1,0,0,1
ACC-03334,11.969090024509446,70,2,0.197,1,1,0.328,0.4,3,1,2,28,0.028169014084507043,0.1991,4,0.75,1,0,1,1
ACC-03609,10.064798252418377,82,1,0.315,0,0,0.968,1.7,0,1,2,28,0.012048192771084338,0.1945,1,0.5,1,0,0,1
ACC-04260,13.037461047537729,43,0,0.367,0,0,0.661,4.6,0,0,2,28,0.0,0.17009999999999997,1,0.55,1,0,0,1
ACC-04280,14.165463660863566,36,2,0.297,0,1,0.755,7.2,2,1,2,28,0.05405405405405406,0.2291,3,0.55,1,1,0,1
ACC-04600,12.734642898012305,5,5,0.44,0,1,0.757,2.1,2,1,2,28,0.8333333333333334,0.392,0,0.65,1,0,0,1
ACC-00500,11.829202282877098,12,2,0.426,1,0,0.305,0.1,2,1,2,29,0.15384615384615385,0.2678,1,0.5,1,0,1,1
ACC-00613,11.776834689218662,45,2,0.119,1,1,0.988,0.1,1,0,2,29,0.043478260869565216,0.1757,1,0.6,1,0,0,0
ACC-01868,10.841559345471941,41,2,0.281,1,0,0.61,0.4,1,0,2,29,0.047619047619047616,0.2243,1,0.75,1,0,0,1
ACC-02914,10.499600568082863,12,9,0.117,1,1,0.712,1.3,1,0,2,29,0.6923076923076923,0.4551,1,0.5,1,0,0,0
ACC-04743,12.268112735686705,36,3,0.305,0,0,0.61,3.1,2,0,2,29,0.08108108108108109,0.27149999999999996,4,0.75,1,0,0,0
ACC-02467,10.480129006333248,59,3,0.225,1,0,0.865,5.0,0,0,2,30,0.05,0.2475,1,0.55,1,0,0,0
ACC-03372,11.399767965010177,20,4,0.142,0,0,0.632,2.3,0,0,2,30,0.19047619047619047,0.2626,1,0.6,1,0,0,0
ACC-03969,11.136062390867204,21,2,0.39,1,0,0.521,1.7,0,0,2,30,0.09090909090909091,0.257,4,0.6,1,0,0,0
ACC-01208,12.983333467028356,54,5,0.282,0,0,0.971,3.4,2,0,2,31,0.09090909090909091,0.3446,1,0.55,1,0,0,1
ACC-03261,9.210440366976517,31,3,0.13,0,1,0.832,2.5,2,0,2,31,0.09375,0.219,3,0.65,1,0,0,0
ACC-04698,11.243751064074187,40,6,0.782,1,0,0.379,0.8,1,0,2,31,0.14634146341463414,0.5346,2,0.55,1,0,0,1
ACC-04875,13.400753916947913,33,6,0.072,1,1,0.826,0.1,0,1,2,31,0.17647058823529413,0.3216,4,0.65,1,1,1,1
ACC-01455,10.985309671896763,29,7,0.197,1,0,0.934,4.3,2,0,2,32,0.23333333333333334,0.3991,0,0.75,1,0,0,0
ACC-01853,13.191331448583755,38,5,0.253,1,0,0.715,1.7,3,0,2,32,0.1282051282051282,0.33590000000000003,5,0.8,1,1,0,1
ACC-02269,11.38054769238444,88,3,0.361,1,0,0.769,0.0,1,1,2,32,0.033707865168539325,0.2883,3,0.65,1,0,1,1
ACC-02925,12.895465286619547,43,3,0.305,0,1,0.48,11.2,1,0,2,32,0.06818181818181818,0.27149999999999996,2,0.55,1,0,0,0
ACC-03258,11.665655135642039,42,2,0.358,1,0,0.858,0.0,4,1,2,32,0.046511627906976744,0.2474,2,0.65,1,0,1,1
ACC-03441,11.998439434579149,42,4,0.324,1,0,0.387,2.4,1,1,2,32,0.09302325581395349,0.3172,2,0.65,1,0,1,0
ACC-03505,10.764286715905591,167,4,0.213,1,0,0.454,0.6,1,0,2,32,0.023809523809523808,0.2839,1,0.8,1,0,0,0
ACC-03820,11.552155793461898,16,7,0.448,1,1,0.786,0.1,5,0,2,32,0.4117647058823529,0.4744,1,0.55,1,0,0,1
ACC-00523,10.712215345197256,79,6,0.143,1,1,0.826,8.2,1,0,2,33,0.075,0.3429,5,0.5,1,0,0,1
ACC-00687,11.07443600653965,55,3,0.039,1,0,0.902,1.4,3,0,2,33,0.05357142857142857,0.19169999999999998,2,0.6,1,0,0,1
ACC-01714,11.05881093278828,39,8,0.077,0,0,0.673,3.7,2,0,2,33,0.2,0.4031,2,0.55,1,0,0,0
ACC-03959,12.368620824600177,34,6,0.414,1,1,0.944,5.0,4,1,2,33,0.17142857142857143,0.42419999999999997,3,0.75,1,0,1,1
ACC-04448,9.893487720457795,47,5,0.463,0,0,0.742,4.4,2,0,2,33,0.10416666666666667,0.3989,2,0.8,1,0,0,0
ACC-01496,10.50783084142058,41,7,0.509,0,1,0.534,0.6,4,0,2,34,0.16666666666666666,0.4927,2,0.6,1,0,0,0
ACC-02760,11.8789634386217,37,5,0.298,0,0,0.76,2.4,2,0,2,34,0.13157894736842105,0.3494,2,0.75,1,0,0,0
ACC-00802,11.095908894882296,22,3,0.544,1,1,0.872,1.3,3,0,2,35,0.13043478260869565,0.3432,4,0.75,1,0,0,1
ACC-00934,11.177466714598282,8,6,0.133,1,0,0.386,0.2,1,0,2,35,0.6666666666666666,0.3399,4,0.55,1,0,0,1
ACC-02102,9.210440366976517,50,5,0.256,0,0,0.609,0.8,0,0,2,35,0.09803921568627451,0.3368,1,0.6,1,0,0,0
